(1911.6727767999996, -44.829313543999994),
(1910.6086332749996, -44.76652186075),
(1909.5326875999997, -44.72362576799999),
(1908.4469673249996, -44.69909667725),
(1907.3534999999995, -44.69140599999999),
(2138.5, -45.072266),
(2137.6691168375, -45.11090271825),
(2136.8419857, -45.151244596),
(2136.0191141125, -45.19289326775),
(2135.2010096, -45.235450368),
(2134.3881796875, -45.27851753125),
(2133.5811319, -45.321696392),
(2132.7803737625, -45.36458858475),
(2131.9864128, -45.406795744),
(2131.1997565375, -45.44791950425),
(2130.4209124999998, -45.487561500000005),
(2129.6503882125, -45.525323365750005),
(2128.8886912, -45.560806736),
(2128.1363289875, -45.593613245250005),
(2127.3938091, -45.623344528000004),
(2126.6616390625, -45.649602218750005),
(2125.9403264000002, -45.671987952),
(2125.2303786375, -45.69010336225001),
(2124.5323033, -45.70355008400001),
(2123.8466079125, -45.711929751750006),
(2123.1738, -45.71484400000001),
(2122.05977145, -45.6989525015),
(2120.8664466, -45.656629722),
(2119.6043716500003, -45.5961318355),
(2118.2840928, -45.525715016),
(2116.9161562500003, -45.4536354375),
(2115.5111082000003, -45.388149274),
(2114.07949485, -45.3375126995),
(2112.6318624000005, -45.309981888),
(2111.1787570500005, -45.3138130135),
(2109.7307250000003, -45.35726225),
(2108.2983124500006, -45.4485857715),
(2106.8920656000005, -45.596039752),
(2105.5225306500006, -45.8078803655),
(2104.2002538000006, -46.092363786),
(2102.9357812500007, -46.4577461875),
(2101.739659200001, -46.912283744),
(2100.622433850001, -47.4642326295),
(2099.594651400001, -48.121849018),
(2098.6668580500013, -48.8933890835),
(2097.8496000000014, -49.787109),
(2096.785139875, -51.378511204875004),
(2095.899746, -53.211360639),
(2095.179958125, -55.260707081625),
(2094.612316, -57.501600312),
(2094.1833593750002, -59.909090109375),
(2093.879628, -62.458226253),
(2093.687661625, -65.124058522125),
(2093.594, -67.881636696),
(2093.585182875, -70.70601055387499),
(2093.6477500000005, -73.57222987499999),
(2093.7682411250003, -76.45534443862499),
(2093.9331960000004, -79.33040402399999),
(2094.129154375001, -82.17245841037499),
(2094.3426560000007, -84.956557377),
(2094.560240625001, -87.65775070312499),
(2094.7684480000007, -90.251088168),
(2094.953817875001, -92.71161955087499),
(2095.102890000001, -95.01439463099999),
(2095.202204125001, -97.13446318762497),
(2095.2383000000013, -99.04687499999997),
(2095.2383, -105.52314475),
(2095.2383, -111.9994145),
(2095.2383, -118.47568425),
(2095.2383, -124.951954),
(2095.2383, -131.42822375),
(2095.2383, -137.9044935),
(2095.2383, -144.38076325),
(2095.2383, -150.857033),
(2095.2383, -157.33330275),
(2095.2383, -163.8095725),
(2095.2383, -170.28584225),
(2095.2383, -176.762112),
(2095.2383, -183.23838175),
(2095.2383, -189.7146515),
(2095.2383, -196.19092125),
(2095.2383, -202.667191),
(2095.2383, -209.14346075),
(2095.2383, -215.6197305),
(2095.2383, -222.09600025),
(2095.2383, -228.57227),
(2095.2383, -254.0960005),
(2095.2383, -279.619731),
(2095.2383, -305.1434615),
(2095.2383, -330.667192),
(2095.2383, -356.1909225),
(2095.2383, -381.714653),
(2095.2383, -407.2383835),
(2095.2383, -432.762114),
(2095.2383, -458.2858445),
(2095.2383, -483.809575),
(2095.2383, -509.3333055),
(2095.2383, -534.857036),
(2095.2383, -560.3807664999999),
(2095.2383, -585.904497),
(2095.2383, -611.4282275),
(2095.2383, -636.951958),
(2095.2383, -662.4756884999999),
(2095.2383, -687.999419),
(2095.2383, -713.5231495),
(2095.2383, -739.04688),
(2095.2383, -746.2849655),
(2095.2383, -753.523051),
(2095.2383, -760.7611365),
(2095.2383, -767.999222),
(2095.2383, -775.2373075),
(2095.2383, -782.4753929999999),
(2095.2383, -789.7134785),
(2095.2383, -796.951564),
(2095.2383, -804.1896495),
(2095.2383, -811.427735),
(2095.2383, -818.6658205),
(2095.2383, -825.903906),
(2095.2383, -833.1419915),
(2095.2383, -840.380077),
(2095.2383, -847.6181624999999),
(2095.2383, -854.856248),
(2095.2383, -862.0943335),
(2095.2383, -869.332419),
(2095.2383, -876.5705045),
(2095.2383, -883.80859),
(2095.200187725, -885.8149567975),
(2095.0960168, -888.05150068),
(2094.941036075, -890.4901003824999),
(2094.7504943999998, -893.10263464),
(2094.539640625, -895.8609821875),
(2094.3237236, -898.73702176),
(2094.117992175, -901.7026320924999),
(2093.9376952, -904.7296919199999),
(2093.798081525, -907.7900799774999),
(2093.7144, -910.8556749999999),
(2093.7018994749997, -913.8983557224999),
(2093.7758288, -916.8900008799999),
(2093.9514368249997, -919.8024892074999),
(2094.2439724, -922.6076994399998),
(2094.668684375, -925.2775103124999),
(2095.2408216, -927.7838005599998),
(2095.975632925, -930.0984489174998),
(2096.8883671999997, -932.1933341199998),
(2097.9942732749996, -934.0403349024998),
(2099.3086, -935.6113299999997),
(2100.968379975, -936.9837469537499),
(2102.9525828, -938.13923303),
(2105.2279128249997, -939.0934260512499),
(2107.7610744, -939.8619638399999),
(2110.518771875, -940.4604842187499),
(2113.4677096, -940.9046250099999),
(2116.5745919250003, -941.2100240362499),
(2119.8061232, -941.3923191199999),
(2123.129007775, -941.4671480837499),
(2126.50995, -941.4501487499998),
(2129.9156542250003, -941.3569589412498),
(2133.3128248000003, -941.2032164799997),
(2136.668166075, -941.0045591887497),
(2139.9483824000004, -940.7766248899997),
(2143.120178125, -940.5350514062495),
(2146.1502576000003, -940.2954765599995),
(2149.0053251750005, -940.0735381737494),
(2151.6520852000003, -939.8848740699993),
(2154.0572420250005, -939.7451220712493),
(2156.1875000000005, -939.6699199999993),
(2157.14957285, -939.652949745),
(2158.1184728, -939.6347467600001),
(2159.09138195, -939.610660715),
(2160.0654824, -939.57604128),
(2161.0379562499998, -939.5262381250001),
(2162.0059856, -939.45660092),
(2162.96675255, -939.3624793350001),
(2163.9174391999995, -939.2392230400001),
(2164.8552276499995, -939.0821817050002),
(2165.7772999999997, -938.8867050000001),
(2166.6808383499997, -938.6481425950002),
(2167.5630247999993, -938.3618441600001),
(2168.4210414499994, -938.0231593650002),
(2169.2520703999994, -937.6274378800002),
(2170.0532937499993, -937.1700293750002),
(2170.821893599999, -936.6462835200003),
(2171.555052049999, -936.0515499850004),
(2172.249951199999, -935.3811784400004),
(2172.903773149999, -934.6305185550004),
(2173.5136999999986, -933.7949200000005),
(2174.449818325, -932.2250184850001),
(2175.2386596, -930.5588027800001),
(2175.890973275, -928.8049321450001),
(2176.4175088, -926.97206584),
(2176.829015625, -925.0688631250001),
(2177.1362432, -923.1039832600001),
(2177.349940975, -921.0860855050001),
(2177.4808584, -919.0238291200001),
(2177.539744925, -916.9258733650001),
(2177.53735, -914.8008775000002),
(2177.484423075, -912.6575007850001),
(2177.3917136, -910.5044024800002),
(2177.2699710250004, -908.3502418450003),
(2177.1299448000004, -906.2036781400003),
(2176.9823843750005, -904.0733706250003),
(2176.8380392000004, -901.9679785600003),
(2176.7076587250003, -899.8961612050005),
(2176.6019924000007, -897.8665778200004),
(2176.5317896750007, -895.8878876650006),
(2176.5078000000008, -893.9687500000006),
(2176.5157219, -892.35682550125),
(2176.5350252, -890.8175184099999),
(2176.5659013, -889.3469548337499),
(2176.6085416, -887.94126088),
(2176.6631374999997, -886.59656265625),
(2176.7298804, -885.3089862699999),
(2176.8089617, -884.0746578287499),
(2176.9005728, -882.8897034399998),
(2177.0049051, -881.7502492112499),
(2177.12215, -880.6524212499997),
(2177.2524989000003, -879.5923456637497),
(2177.3961432, -878.5661485599998),
(2177.5532743000003, -877.5699560462497),
(2177.7240836000005, -876.5998942299996),
(2177.9087625, -875.6520892187496),
(2178.1075024000006, -874.7226671199994),
(2178.3204947000004, -873.8077540412494),
(2178.547930800001, -872.9034760899993),
(2178.7900021000005, -872.0059593737492),
(2179.0469000000007, -871.1113299999992),
(2178.9199449999996, -870.3494159999999),
(2178.79299, -869.587502),
(2178.6660349999997, -868.8255879999999),
(2178.53908, -868.063674),
(2178.412125, -867.30176),
(2178.2851699999997, -866.539846),
(2178.158215, -865.777932),
(2178.0312599999997, -865.016018),
(2177.904305, -864.254104),
(2177.77735, -863.4921899999999),
(2177.6503949999997, -862.730276),
(2177.52344, -861.968362),
(2177.3964849999998, -861.206448),
(2177.26953, -860.444534),
(2177.142575, -859.68262),
(2177.0156199999997, -858.920706),
(2176.888665, -858.1587920000001),
(2176.7617099999998, -857.396878),
(2176.634755, -856.6349640000001),
(2176.5078, -855.87305),
(2177.3230028, -858.6576107975001),
(2178.2429884, -861.2446284800001),
(2179.2627576, -863.6538194825),
(2180.3773112, -865.90490024),
(2181.58165, -868.0175871875),
(2182.8707748, -870.01159676),
(2184.2396864, -871.9066453925),
(2185.6833856, -873.7224495199999),
(2187.1968732, -875.4787255774999),
(2188.77515, -877.1951899999999),
(2190.4132168, -878.8915592224998),
(2192.1060744, -880.5875496799998),
(2193.8487236, -882.3028778074997),
(2195.6361652, -884.0572600399996),
(2197.4634, -885.8704128124996),
(2199.3254288000003, -887.7620525599996),
(2201.2172524000002, -889.7518957174995),
(2203.1338716, -891.8596587199994),
(2205.0702872, -894.1050580024994),
(2207.0215000000003, -896.5078099999993),
(2211.7846396, -902.30862719375),
(2216.6908588, -907.7845185499999),
(2221.7396482, -912.94050123125),
(2226.9304984, -917.7815923999999),
(2232.2628999999997, -922.31280921875),
(2237.7363436, -926.5391688499999),
(2243.3503198, -930.4656884562498),
(2249.1043191999997, -934.0973851999998),
(2254.9978324, -937.4392762437498),
(2261.03035, -940.4963787499997),
(2267.2013626, -943.2737098812497),
(2273.5103608, -945.7762867999996),
(2279.9568352, -948.0091266687496),
(2286.5402764, -949.9772466499995),
(2293.260175, -951.6856639062494),
(2300.1160216, -953.1393955999993),
(2307.1073068, -954.3434588937492),
(2314.2335212, -955.3028709499991),
(2321.4941553999997, -956.022648931249),
(2328.8887, -956.5078099999989),
(2344.341791675, -956.45255884875),
(2359.1521194, -954.79163719),
(2373.321952225, -951.62515021625),
(2386.8535592, -947.05320312),
(2399.749209375, -941.17590109375),
(2412.0111718, -934.09334933),
(2423.641715525, -925.90565302125),
(2434.6431096, -916.71291736),
(2445.017623075, -906.61524753875),
(2454.7675249999998, -895.7127487500001),
(2463.895084425, -884.10552618625),
(2472.4025703999996, -871.89368504),
(2480.2922519749995, -859.17733050375),
(2487.5663981999996, -846.0565677700001),
(2494.2272781249994, -832.6315020312501),
(2500.2771607999994, -819.0022384800001),
(2505.7183152749994, -805.2688823087501),
(2510.553010599999, -791.5315387100002),
(2514.783515824999, -777.8903128762502),
(2518.412099999999, -764.4453100000002),
(2522.469776175, -747.02831943375),
(2526.0556044, -729.13212677),
(2529.151629225, -710.81690156125),
(2531.7398952, -692.14281336),
(2533.802446875, -673.17003171875),
(2535.3213288, -653.95872619),
(2536.278585525, -634.5690663262501),
(2536.6562616, -615.06122168),
(2536.436401575, -595.49536180375),
(2535.60105, -575.9316562500001),
(2534.132251425, -556.43027457125),
(2532.0120504, -537.0513863200001),
(2529.222491475, -517.8551610487502),
(2525.7456192, -498.90176831000025),
(2521.563478125, -480.25137765625027),
(2516.6581128, -461.9641586400003),
(2511.011567775, -444.1002808137503),
(2504.6058875999997, -426.71991373000037),
(2497.423116825, -409.8832269412505),
(2489.4453, -393.65039000000047),
(2485.2645302124997, -385.95578995125),
(2480.8470586999997, -378.31939171),
(2476.1915772375, -370.76944163375),
(2471.2967775999996, -363.33418608),
(2466.1613515625, -356.04187140625),
(2460.7839909, -348.92074397),
(2455.1633873875, -341.99905012874996),
(2449.2982328, -335.30503623999994),
(2443.1872189124997, -328.86694866125),
(2436.8290374999997, -322.71303374999997),
(2430.2223803374995, -316.87153786374995),
(2423.3659391999995, -311.3707073599999),
(2416.2584058624993, -306.23878859624995),
(2408.8984720999993, -301.5040279299999),
(2401.2848296874995, -297.1946717187499),
(2393.4161703999994, -293.3389663199999),
(2385.291186012499, -289.9651580912499),
(2376.908568299999, -287.10149338999986),
(2368.267009037499, -284.7762185737499),
(2359.365199999999, -283.01757999999984),
(2351.8394991625, -281.965490085),
(2344.2853713000004, -281.24588708),
(2336.7172533875, -280.858911595),
(2329.1495824000003, -280.80470424),
(2321.5967953125, -281.083405625),
(2314.0733291, -281.69515636),
(2306.5936207375, -282.640097055),
(2299.1721072, -283.91836832),
(2291.8232254625, -285.530110765),
(2284.5614124999997, -287.475465),
(2277.4011052875, -289.754571635),
(2270.3567408, -292.36757128),
(2263.4427560124996, -295.314604545),
(2256.6735878999993, -298.59581204),
(2250.0636734374993, -302.211334375),
(2243.627449599999, -306.16131215999997),
(2237.3793533624994, -310.445886005),
(2231.333821699999, -315.06519652),
(2225.505291587499, -320.01938431499997),
(2219.908199999999, -325.30859),
(2218.64392595, -326.60403572125),
(2217.3762106, -327.96919137),
(2216.10641415, -329.39599817375),
(2214.8358968, -330.87639736),
(2213.56601875, -332.40233015625),
(2212.2981402, -333.96573779),
(2211.03362135, -335.55856148874994),
(2209.7738224, -337.17274247999995),
(2208.52010355, -338.80022199124994),
(2207.2738249999998, -340.43294124999994),
(2206.0363469499994, -342.06284148374993),
(2204.8090295999996, -343.68186391999996),
(2203.5932331499994, -345.2819497862499),
(2202.390317799999, -346.85504030999994),
(2201.201643749999, -348.3930767187499),
(2200.028571199999, -349.88800023999994),
(2198.872460349999, -351.3317521012499),
(2197.7346713999987, -352.7162735299999),
(2196.6165645499987, -354.0335057537499),
(2195.5194999999985, -355.2753899999999),
(2195.0931861, -355.7456457925),
(2194.6113338, -356.26922594),
(2194.0775722, -356.8353525975),
(2193.4955304, -357.43324792),
(2192.8688375, -358.0521340625),
(2192.2011226, -358.68123318),
(2191.4960148, -359.3097674275),
(2190.7571432000004, -359.92695896),
(2189.9881369000004, -360.5220299325),
(2189.192625, -361.0842025),
(2188.3742366, -361.60269881749997),
(2187.5366008000005, -362.06674104),
(2186.6833467000006, -362.4655513225),
(2185.8181034000004, -362.78835182),
(2184.9445000000005, -363.0243646875),
(2184.0661656000007, -363.16281208),
(2183.186729300001, -363.19291615249995),
(2182.309820200001, -363.10389905999995),
(2181.439067400001, -362.8849829575),
(2180.578100000001, -362.52538999999996),
(2179.6860877, -361.99438233125),
(2178.9161406000003, -361.37571425),
(2178.2599934, -360.67605914375),
(2177.7093808, -359.9020904),
(2177.2560375, -359.06048140625),
(2176.8916982, -358.15790555),
(2176.6080976, -357.20103621875),
(2176.3969703999996, -356.1965468),
(2176.2500512999995, -355.15111068125003),
(2176.1590749999996, -354.07140125),
(2176.1157761999993, -352.96409189375004),
(2176.1118895999994, -351.83585600000004),
(2176.139149899999, -350.6933669562501),
(2176.189291799999, -349.54329815000006),
(2176.254049999999, -348.3923229687501),
(2176.325159199999, -347.2471148000001),
(2176.3943540999985, -346.11434703125013),
(2176.4533693999983, -345.0006930500001),
(2176.4939397999983, -343.91282624375015),
(2176.507799999998, -342.85742000000016),
(2176.5037387499997, -340.5731564375),
(2176.50051, -338.2168163),
(2176.49804625, -335.7959319125),
(2176.49628, -333.3180356),
(2176.49514375, -330.7906596875),
(2176.4945700000003, -328.2213365),
(2176.49449125, -325.61759836249996),
(2176.4948400000003, -322.9869776),
(2176.49554875, -320.3370065375),
(2176.4965500000003, -317.6752175),
(2176.4977762500007, -315.00914281249993),
(2176.4991600000008, -312.34631479999996),
(2176.500633750001, -309.69426578749994),
(2176.5021300000008, -307.06052809999994),
(2176.503581250001, -304.4526340624999),
(2176.504920000001, -301.8781159999999),
(2176.506078750001, -299.3445062374999),
(2176.506990000001, -296.8593370999999),
(2176.5075862500016, -294.4301409124999),
(2176.5078000000017, -292.06444999999985),
(2176.5078, -284.19140350000004),
(2176.5078, -276.318357),
(2176.5078, -268.4453105),
(2176.5078, -260.572264),
(2176.5078, -252.69921750000003),
(2176.5078, -244.82617100000002),
(2176.5078, -236.9531245),
(2176.5078, -229.08007800000001),
(2176.5078, -221.20703150000003),
(2176.5078, -213.333985),
(2176.5078, -205.4609385),
(2176.5078, -197.587892),
(2176.5078, -189.71484550000002),
(2176.5078, -181.841799),
(2176.5078, -173.9687525),
(2176.5078, -166.095706),
(2176.5078, -158.22265950000002),
(2176.5078, -150.349613),
(2176.5078, -142.47656650000002),
(2176.5078, -134.60352),
(2176.5261573499997, -131.164719664375),
(2176.5771118, -127.635894725),
(2176.65448695, -124.027783783125),
(2176.7521064, -120.35112544),
(2176.86379375, -116.616658296875),
(2176.9833726, -112.83512095500001),
(2177.10466655, -109.017252015625),
(2177.2214992, -105.17379008),
(2177.3276941500003, -101.315473749375),
(2177.4170750000003, -97.45304162500001),
(2177.48346535, -93.597232308125),
(2177.5206888000002, -89.75878440000002),
(2177.5225689500003, -85.94843650187502),
(2177.4829294, -82.17692721500003),
(2177.3955937500004, -78.45499514062502),
(2177.2543856000007, -74.79337888000002),
(2177.0531285500006, -71.20281703437504),
(2176.7856462000004, -67.69404820500003),
(2176.4457621500005, -64.27781099312504),
(2176.0273000000007, -60.96484400000004),
(2175.5657448250004, -58.660130231),
(2174.8730446000004, -56.578981388),
(2173.962902275, -54.710629366999996),
(2172.8490208000003, -53.044306064),
(2171.5451031250004, -51.569243375),
(2170.0648522, -50.274673195999995),
(2168.4219709750005, -49.149827423),
(2166.6301624000002, -48.183937951999994),
(2164.7031294250005, -47.366236679),
(2162.6545750000005, -46.68595549999999),
(2160.498202075001, -46.13232631099999),
(2158.2477136000007, -45.69458100799999),
(2155.9168125250008, -45.36195148699999),
(2153.519201800001, -45.12366964399999),
(2151.068584375001, -44.96896737499999),
(2148.5786632000013, -44.88707657599999),
(2146.063141225002, -44.86722914299999),
(2143.535721400002, -44.89865697199998),
(2141.010106675002, -44.97059195899999),
(2138.5000000000023, -45.072265999999985),
(413.96875, -279.89648),
(407.85318969375, -279.72224042625),
(401.72992535000003, -279.82784341),
(395.60951033125, -280.20719850875),
(389.502498, -280.85421528),
(383.41944171875, -281.76280328125),
(377.37089485, -282.92687207),
(371.36741075625, -284.34033120375),
(365.41954280000004, -285.99709024000003),
(359.53784434375007, -287.89105873625005),
(353.7328687500001, -290.01614625),
(348.01516938125013, -292.36626233875006),
(342.39529960000016, -294.93531656000005),
(336.8838127687502, -297.71721847125),
(331.4912622500002, -300.70587763000003),
(326.2282014062502, -303.89520359375007),
(321.10518360000026, -307.27910592000006),
(316.1327621937503, -310.85149416625006),
(311.3214905500003, -314.6062778900001),
(306.68192203125034, -318.5373666487501),
(302.2246100000004, -322.6386700000001),
(300.73135494499996, -324.0947436425),
(299.23991906, -325.59475494),
(297.751655765, -327.1346769475),
(296.26791848, -328.71048272),
(294.790060625, -330.3181453125),
(293.31943562000004, -331.95363778),
(291.857396885, -333.6129331775),
(290.40529784, -335.29200456),
(288.96449190500005, -336.98682498249997),
(287.5363325, -338.69336749999997),
(286.122173045, -340.4076051675),
(284.72336696, -342.12551104),
(283.34126766500003, -343.8430581725),
(281.97722858000003, -345.55621962),
(280.63260312500006, -347.26096843749997),
(279.30874472000005, -348.9532776799999),
(278.00700678500004, -350.62912040249995),
(276.7287427400001, -352.2844696599999),
(275.4753060050001, -353.9152985074999),
(274.2480500000001, -355.5175799999999),
(273.70336391875, -356.23640981375),
(273.14301015, -356.98403461),
(272.56611790625, -357.75344542125),
(271.97181639999997, -358.53763328),
(271.35923484374996, -359.32958921875),
(270.72750245, -360.12230427),
(270.07574843124996, -360.90876946624996),
(269.403102, -361.68197583999995),
(268.70869236874995, -362.43491442374994),
(267.99164874999997, -363.16057624999996),
(267.25110035624994, -363.85195235124996),
(266.4861763999999, -364.50203375999996),
(265.69600609374993, -365.1038115087499),
(264.8797186499999, -365.65027662999995),
(264.0364432812499, -366.1344201562499),
(263.1653091999999, -366.54923311999994),
(262.2654456187499, -366.8877065537499),
(261.33598174999986, -367.1428314899999),
(260.37604680624986, -367.3075989612499),
(259.38476999999983, -367.3749999999999),
(258.30607288625, -367.32581688625),
(257.33332609, -367.14746449),
(256.46086042875, -366.84973622875),
(255.68300671999998, -366.44242552),
(254.99409578125, -365.93532578125),
(254.38845843, -365.33823043),
(253.86042548374996, -364.66093288375),
(253.40432775999997, -363.91322656),
(253.01449607624997, -363.10490487625003),
(252.68526124999994, -362.24576125),
(252.41095409874995, -361.34558909875),
(252.18590543999994, -360.41418184),
(252.00444609124992, -359.46133289125004),
(251.86090686999992, -358.49683567000005),
(251.74961859374991, -357.53048359375003),
(251.6649120799999, -356.57207008000006),
(251.6011181462499, -355.6313885462501),
(251.55256760999987, -354.7182324100001),
(251.51359128874986, -353.8423950887501),
(251.47851999999986, -353.0136700000001),
(251.417383385, -351.33455141375),
(251.37432378, -349.55045931),
(251.347313545, -347.67271667125),
(251.33432504, -345.71264648),
(251.333330625, -343.68157171875),
(251.34230266, -341.59081537000003),
(251.35921350499999, -339.45170041625),
(251.38203552, -337.27554984000005),
(251.408741065, -335.07368662375),
(251.4373025, -332.85743375000004),
(251.46569218499997, -330.63811420125006),
(251.49188247999996, -328.4270509600001),
(251.51384574499997, -326.2355670087501),
(251.52955433999998, -324.07498533000006),
(251.53698062499996, -321.9566289062501),
(251.53409695999994, -319.8918207200001),
(251.51887570499994, -317.8918837537501),
(251.48928921999993, -315.9681409900001),
(251.44330986499995, -314.13191541125013),
(251.37890999999993, -312.39453000000015),
(250.83264174375, -309.4937322125),
(249.51035535, -306.8633809),
(247.48488838125, -304.4972571375),
(244.82907840000001, -302.389142),
(241.61576296875, -300.5328165625),
(237.91777965, -298.9220619),
(233.80796600625, -297.55065908750004),
(229.3591596, -296.4123892),
(224.64419799375003, -295.50103331250006),
(219.73591875000002, -294.8103725),
(214.70715943125, -294.33418783750005),
(209.6307576, -294.06626040000003),
(204.57955081875002, -294.00037126250004),
(199.62637665000003, -294.1303015000001),
(194.84407265625003, -294.4498321875001),
(190.30547640000003, -294.9527444000001),
(186.08342544375003, -295.6328192125001),
(182.25075735000001, -296.48383770000015),
(178.88030968125003, -297.4995809375002),
(176.04492000000005, -298.6738300000002),
(174.74568646875, -299.47312466),
(173.62455855, -300.48704388),
(172.66948175624998, -301.69564102),
(171.8684016, -303.07896944),
(171.20926359375, -304.6170825),
(170.68001325, -306.29003356),
(170.26859608125, -308.07787598),
(169.96295759999998, -309.96066312),
(169.75104331874996, -311.91844833999994),
(169.62079874999998, -313.93128499999995),
(169.56016940624997, -315.97922645999995),
(169.55710079999997, -318.0423260799999),
(169.59953844374996, -320.1006372199999),
(169.67542784999995, -322.1342132399999),
(169.77271453124996, -324.1231074999999),
(169.87934399999995, -326.0473733599999),
(169.98326176874994, -327.88706417999987),
(170.07241334999992, -329.62223331999985),
(170.13474425624992, -331.2329341399998),
(170.1581999999999, -332.6992199999998),
(170.1582, -338.03252050000003),
(170.1582, -343.36582100000004),
(170.1582, -348.69912150000005),
(170.1582, -354.032422),
(170.1582, -359.3657225),
(170.1582, -364.699023),
(170.1582, -370.0323235),
(170.1582, -375.365624),
(170.1582, -380.69892450000003),
(170.1582, -386.03222500000004),
(170.1582, -391.3655255),
(170.1582, -396.698826),
(170.1582, -402.0321265),
(170.1582, -407.365427),
(170.1582, -412.6987275),
(170.1582, -418.032028),
(170.1582, -423.36532850000003),
(170.1582, -428.698629),
(170.1582, -434.0319295),
(170.1582, -439.36523),
(170.1582, -457.9048785),
(170.1582, -476.444527),
(170.1582, -494.9841755),
(170.1582, -513.523824),
(170.1582, -532.0634725),
(170.1582, -550.603121),
(170.1582, -569.1427695),
(170.1582, -587.682418),
(170.1582, -606.2220665),
(170.1582, -624.761715),
(170.1582, -643.3013635),
(170.1582, -661.841012),
(170.1582, -680.3806605),
(170.1582, -698.920309),
(170.1582, -717.4599575),
(170.1582, -735.999606),
(170.1582, -754.5392545),
(170.1582, -773.078903),
(170.1582, -791.6185515),
(170.1582, -810.1582),
(170.1582, -814.7296845),
(170.1582, -819.301169),
(170.1582, -823.8726535),
(170.1582, -828.444138),
(170.1582, -833.0156225),
(170.1582, -837.587107),
(170.1582, -842.1585914999999),
(170.1582, -846.7300759999999),
(170.1582, -851.3015604999999),
(170.1582, -855.873045),
(170.1582, -860.4445295),
(170.1582, -865.016014),
(170.1582, -869.5874985),
(170.1582, -874.158983),
(170.1582, -878.7304675),
(170.1582, -883.301952),
(170.1582, -887.8734365),
(170.1582, -892.444921),
(170.1582, -897.0164055),
(170.1582, -901.58789),
(170.1357453725, -903.0553558725001),
(170.07525207999998, -904.62820468),
(169.9870260075, -906.2929727075),
(169.88137304, -908.03619624),
(169.7685990625, -909.8444115625),
(169.65900996, -911.70415496),
(169.5629116175, -913.6019627175),
(169.49060992, -915.52437112),
(169.4524107525, -917.4579164525),
(169.45862, -919.3891349999999),
(169.5195435475, -921.3045630474999),
(169.64548728, -923.1907368799998),
(169.8467570825, -925.0341927824998),
(170.13365884, -926.8214670399998),
(170.51649843750002, -928.5390959374997),
(171.00558176, -930.1736157599997),
(171.61121469250003, -931.7115627924996),
(172.34370312000001, -933.1394733199996),
(173.2133529275, -934.4438836274995),
(174.23047000000003, -935.6113299999995),
(175.39774672625, -936.62826093625),
(176.70202941, -937.49773339),
(178.12985030875, -938.2300533287499),
(179.66774168, -938.83552672),
(181.30223578125, -939.32445953125),
(183.01986487, -939.70715773),
(184.80716120375, -939.9939272837499),
(186.65065704, -940.1950741599999),
(188.53688463625, -940.3209043262499),
(190.45237625000001, -940.3817237499999),
(192.38366413875002, -940.3878383987498),
(194.31728056, -940.3495542399997),
(196.23975777125, -940.2771772412498),
(198.13762803, -940.1810133699997),
(199.99742359375, -940.0713685937496),
(201.80567672, -939.9585488799996),
(203.54891966625001, -939.8528601962495),
(205.21368469, -939.7646085099994),
(206.78650404875, -939.7040997887494),
(208.25391000000002, -939.6816399999993),
(209.836317725, -939.7093172875),
(211.563028, -939.785149),
(213.416528475, -939.8983349125),
(215.3793068, -940.0380748),
(217.433850625, -940.1935684375),
(219.5626476, -940.3540155999999),
(221.748185375, -940.5086160624999),
(223.97295160000002, -940.6465695999999),
(226.219433925, -940.7570759874999),
(228.47012, -940.8293349999998),
(230.70749747500003, -940.8525464124998),
(232.91405400000002, -940.8159099999998),
(235.07227722500002, -940.7086255374998),
(237.16465480000002, -940.5198927999996),
(239.17367437500002, -940.2389115624997),
(241.08182360000004, -939.8548815999995),
(242.87159012500004, -939.3570026874995),
(244.52546160000006, -938.7344745999994),
(246.02592567500005, -937.9764971124994),
(247.35547000000005, -937.0722699999993),
(248.30172766375, -936.198533645),
(249.11504311, -935.19414606),
(249.80454452125, -934.071767965),
(250.37936008, -932.8440600800001),
(250.84861796875, -931.523683125),
(251.22144637000002, -930.1232978200001),
(251.50697346625, -928.6555648850001),
(251.71432744, -927.13314504),
(251.85263647375, -925.5686990050001),
(251.93102875000002, -923.9748875000001),
(251.95863245125003, -922.3643712450001),
(251.94457576000002, -920.7498109600002),
(251.89798685875004, -919.1438673650002),
(251.82799393000005, -917.5592011800003),
(251.74372515625004, -916.0084731250003),
(251.65430872000005, -914.5043439200003),
(251.56887280375005, -913.0594742850003),
(251.49654559000007, -911.6865249400004),
(251.44645526125007, -910.3981566050004),
(251.42773000000008, -909.2070300000005),
(251.42773, -905.143456),
(251.42773, -901.079882),
(251.42773, -897.016308),
(251.42773, -892.9527340000001),
(251.42773, -888.8891600000001),
(251.42773, -884.825586),
(251.42773, -880.762012),
(251.42773, -876.698438),
(251.42773, -872.634864),
(251.42773, -868.5712900000001),
(251.42773, -864.5077160000001),
(251.42773, -860.444142),
(251.42773, -856.380568),
(251.42773, -852.316994),
(251.42773, -848.25342),
(251.42773, -844.189846),
(251.42773, -840.1262720000001),
(251.42773, -836.0626980000001),
(251.42773, -831.999124),
(251.42773, -827.93555),
(251.42773, -817.9038115000001),
(251.42773, -807.872073),
(251.42773, -797.8403345),
(251.42773, -787.8085960000001),
(251.42773, -777.7768575),
(251.42773, -767.745119),
